sec,nsec,x,y,q_x,q_y,q_w,q_z,fl,fr,rl,rr
1649348708,28315067,0.8880024552345276,-1.8681913614273071,0.0807260274887085,0.010002090595662594,-0.11056651175022125,0.9905343651771545,20936.0,16128.0,19154.0,17906.0
1649348708,48757076,0.8805474638938904,-1.8696147203445435,0.09196028858423233,0.001197419478558004,-0.08741729706525803,0.9919174313545227,20939.0,16130.0,19156.0,17908.0
1649348708,69427728,0.8782910108566284,-1.8705263137817383,0.07497588545084,0.006369973998516798,-0.11574042588472366,0.9904253482818604,20940.0,16133.0,19158.0,17910.0
1649348708,89648246,0.874247133731842,-1.8713189363479614,0.06275254487991333,0.015511367470026016,-0.11076999455690384,0.9917416572570801,20942.0,16134.0,19160.0,17912.0
1649348708,110125303,0.8697227239608765,-1.8729439973831177,0.09417572617530823,0.00013953169400338084,-0.09952660650014877,0.9905683398246765,20944.0,16136.0,19162.0,17914.0
1649348708,130610942,0.867522656917572,-1.8736940622329712,0.07937639206647873,0.00580450426787138,-0.09511177986860275,0.9922799468040466,20946.0,16138.0,19164.0,17916.0
1649348708,151107788,0.8623493909835815,-1.8742183446884155,0.08298669010400772,0.011067836545407772,-0.10363662242889404,0.9910853505134583,20948.0,16140.0,19166.0,17918.0
1649348708,171773433,0.8608798980712891,-1.876078486442566,0.08255670964717865,0.00858085323125124,-0.0969909057021141,0.9918183088302612,20950.0,16141.0,19168.0,17920.0
1649348708,192065954,0.8521985411643982,-1.878600835800171,0.09163685142993927,-0.0012664839159697294,-0.1023729145526886,0.9905155301094055,20951.0,16143.0,19169.0,17922.0
1649348708,212140083,0.8492879271507263,-1.879479169845581,0.10679768025875092,0.016797546297311783,-0.10557682812213898,0.9885169267654419,20953.0,16145.0,19171.0,17923.0
1649348708,232664346,0.8492879271507263,-1.879479169845581,0.10679768025875092,0.016797546297311783,-0.10557682812213898,0.9885169267654419,20955.0,16147.0,19173.0,17925.0
1649348708,253255367,0.843774139881134,-1.8811745643615723,0.04917949438095093,0.011967791244387627,-0.10867602378129959,0.9927878379821777,20957.0,16149.0,19175.0,17927.0
1649348708,273674488,0.843774139881134,-1.8811745643615723,0.04917949438095093,0.011967791244387627,-0.10867602378129959,0.9927878379821777,20959.0,16151.0,19177.0,17929.0
1649348708,293997764,0.8358062505722046,-1.8832608461380005,0.07415443658828735,0.010420098900794983,-0.11320547014474869,0.9907457232475281,20961.0,16153.0,19179.0,17931.0
1649348708,314495801,0.8358062505722046,-1.8832608461380005,0.07415443658828735,0.010420098900794983,-0.11320547014474869,0.9907457232475281,20963.0,16155.0,19181.0,17932.0
1649348708,335082292,0.8249291181564331,-1.8862577676773071,0.09223177284002304,3.41408267559018e-05,-0.09467711299657822,0.991226315498352,20965.0,16157.0,19183.0,17935.0
1649348708,355934381,0.8204626441001892,-1.8869725465774536,0.10281292349100113,-0.002305332338437438,-0.10219494998455048,0.9894343614578247,20967.0,16159.0,19185.0,17936.0
1649348708,376367568,0.8167545795440674,-1.8880609273910522,0.07562985271215439,-0.00661989813670516,-0.10729894042015076,0.9913240671157837,20969.0,16161.0,19186.0,17938.0
1649348708,396882772,0.8113074898719788,-1.8905398845672607,0.08388794958591461,0.0020514559000730515,-0.10698726028203964,0.9907130599021912,20970.0,16163.0,19188.0,17940.0
1649348708,417385816,0.8113074898719788,-1.8905398845672607,0.08388794958591461,0.0020514559000730515,-0.10698726028203964,0.9907130599021912,20972.0,16165.0,19190.0,17942.0
1649348708,438170433,0.8058419227600098,-1.8903478384017944,0.072756327688694,0.0060913036577403545,-0.10963432490825653,0.9912869334220886,20974.0,16166.0,19192.0,17944.0
1649348708,459817886,0.8008590936660767,-1.8915525674819946,0.07437165826559067,0.013654964044690132,-0.11243252456188202,0.9907781481742859,20976.0,16168.0,19194.0,17946.0
1649348708,479749202,0.7951882481575012,-1.893738865852356,0.08284195512533188,0.005411375313997269,-0.10117898881435394,0.9913984537124634,20978.0,16170.0,19196.0,17948.0
1649348708,500838518,0.7917518019676208,-1.8946954011917114,0.07326728850603104,0.004791260696947575,-0.10005973279476166,0.9922686815261841,20980.0,16172.0,19198.0,17950.0
1649348708,520818233,0.7884860038757324,-1.894110083580017,0.06866366416215897,-0.0007126358686946332,-0.10693258047103882,0.9918923377990723,20982.0,16174.0,19200.0,17951.0
1649348708,541133642,0.7850976586341858,-1.8957946300506592,0.034676939249038696,-0.0016693650977686048,-0.1103338897228241,0.9932880401611328,20984.0,16176.0,19202.0,17953.0
1649348708,561729192,0.7784039974212646,-1.8988664150238037,0.08534625917673111,-0.0033899187110364437,-0.10028126090765,0.9912862181663513,20986.0,16178.0,19204.0,17955.0
1649348708,582422018,0.7744472026824951,-1.8966286182403564,0.12912462651729584,0.06775818020105362,-0.11063718050718307,0.9831048250198364,20987.0,16179.0,19205.0,17957.0
1649348708,602899789,0.7729331851005554,-1.900202989578247,0.05888378992676735,0.008082502521574497,-0.10548128187656403,0.9926435351371765,20989.0,16181.0,19208.0,17959.0
1649348708,623823881,0.7710091471672058,-1.9008708000183105,0.07510795444250107,0.010491635650396347,-0.1012321263551712,0.9919682145118713,20991.0,16183.0,19210.0,17961.0
1649348708,643839597,0.7631807923316956,-1.9028035402297974,0.08577261120080948,0.0059625981375575066,-0.09617362916469574,0.9916442036628723,20993.0,16185.0,19211.0,17963.0
1649348708,664563179,0.7610024809837341,-1.902790904045105,0.089740090072155,0.003314971923828125,-0.1127830445766449,0.9895533323287964,20995.0,16187.0,19213.0,17965.0
1649348708,685378074,0.7610024809837341,-1.902790904045105,0.089740090072155,0.003314971923828125,-0.1127830445766449,0.9895533323287964,20997.0,16189.0,19215.0,17966.0
1649348708,706403732,0.7523941993713379,-1.9047322273254395,0.07602813839912415,0.003109376411885023,-0.10948536545038223,0.9910716414451599,20999.0,16191.0,19217.0,17968.0
1649348708,726842164,0.7482560276985168,-1.9055979251861572,0.061535704880952835,0.005120265297591686,-0.10098693519830704,0.9929696917533875,21001.0,16193.0,19219.0,17970.0
1649348708,747341871,0.740902841091156,-1.908172845840454,0.0865764170885086,0.007784608751535416,-0.09641892462968826,0.991537868976593,21003.0,16195.0,19221.0,17972.0
1649348708,767664909,0.7356389164924622,-1.910260796546936,0.07938960939645767,0.008661378175020218,-0.08639882504940033,0.9930546879768372,21005.0,16197.0,19223.0,17974.0
